"Posture","behavior.label","abs.trunk.vel.x","behavior"
0,"CL",0.673661039293296,"CL"
0,"TO",0.64490487843792,"CL"
0,"CL",0.608273467307952,"CL"
0,"CL",0.585322956122022,"CL"
0,"CL",0.557495873713792,"CL"
0,"TO",0.517692942304212,"CL"
1,"TO",0.529637927608402,"CL"
1,"TO",0.525838782266939,"HYPO"
1,"TO",0.464207335458976,"HYPO"
0,"TO",0.476436743113427,"HYPO"
0,"TO",0.352368238722792,"HYPO"
0,"HYPE",0.335865321675725,"HYPO"
0,"NT",0.333501566713918,"HYPO"
0,"HYPE",0.353343772718793,"CL"
0,"TO",0.391245920936346,"CL"
0,"CL",0.354638381257494,"CL"
0,"TO",0.36890760023824,"CL"
0,"CL",0.345032593331779,"CL"
0,"CL",0.350471317878443,"CL"
0,"CL",0.347297365370855,"CL"
0,"CL",0.362415040621371,"CL"
0,"CL",0.379866757866084,"CL"
0,"CL",0.350350722891916,"CL"
0,"CL",0.336948523455504,"CL"
0,"CL",0.337962694138495,"CL"
0,"CL",0.342277475068738,"CL"
0,"CL",0.340592036717476,"CL"
0,"HYPE",0.330683814461182,"CL"
0,"CL",0.31752170041652,"CL"
0,"HYPE",0.293970727900631,"CL"
0,"SW",0.250685060451982,"CL"
0,"NT",0.239677772437484,"NT"
0,"NT",0.218812804213741,"NT"
0,"HYPE",0.222595570010541,"NT"
1,"HYPE",0.203872265456877,"NT"
1,"NT",0.196200506127886,"NT"
0,"NT",0.172400660940097,"NT"
0,"NT",0.156848971537017,"NT"
0,"NT",0.14494388488036,"NT"
0,"NT",0.132274070849351,"NT"
0,"NT",0.117720812099357,"NT"
0,"NT",0.101207919162099,"NT"
0,"NT",0.0949931575426704,"NT"
0,"NT",0.0912544144151829,"NT"
0,"NT",0.0818178710174309,"NT"
0,"NT",0.0687337200594434,"NT"
0,"TO",0.0643335441517732,"HYPO"
0,"TO",0.0562805851763034,"HYPO"
0,"TO",0.0520206940761149,"HYPO"
0,"TO",0.0505572368256505,"HYPO"
0,"TO",0.0535661357759968,"HYPO"
0,"TO",0.043664990441598,"HYPO"
0,"TO",0.0395854582704089,"HYPO"
0,"TO",0.0376842575785,"HYPO"
0,"TO",0.0370346663086125,"HYPO"
0,"TO",0.0467809214090147,"HYPO"
0,"TO",0.0534444565330271,"HYPO"
0,"TO",0.0624414244359224,"HYPO"
0,"HYPE",0.0629118278582451,"HYPO"
0,"HYPE",0.0654748225813662,"HYPO"
0,"HYPE",0.0668103097748039,"HYPO"
0,"HYPE",0.0649660152983114,"HYPE"
0,"HYPE",0.0620450044654715,"HYPE"
0,"TO",0.0597505736641914,"HYPE"
0,"TO",0.0611929304444366,"HYPE"
0,"HYPE",0.0600876552126299,"HYPE"
0,"HYPE",0.0555827244241979,"HYPE"
0,"TO",0.0570024886640797,"HYPE"
0,"HYPE",0.055967992324732,"HYPE"
0,"HYPE",0.0571285467878202,"HYPE"
0,"NT",0.0562365812193265,"IM"
0,"NT",0.0437299275814852,"IM"
0,"NT",0.0327453115705449,"IM"
0,"IM",0.0232461400581185,"IM"
0,"IM",0.0206239912353658,"IM"
0,"IM",0.0168608742881981,"IM"
0,"IM",0.0153745877787701,"IM"
0,"IM",0.0140761374435158,"IM"
0,"IM",0.0142266702241351,"IM"
0,"IM",0.0146017840894241,"IM"
0,"IM",0.0129958701480295,"IM"
0,"IM",0.0117611494289855,"IM"
0,"IM",0.0116148442236353,"IM"
0,"IM",0.0102336824159653,"IM"
0,"IM",0.0100860099624655,"IM"
0,"IM",0.00979212550140427,"IM"
0,"IM",0.0101269284645034,"IM"
0,"IM",0.011212476694761,"IM"
0,"IM",0.0111172530557489,"IM"
0,"IM",0.0106169657137999,"IM"
0,"IM",0.0111555130641402,"IM"
0,"IM",0.0108382641029116,"IM"
0,"IM",0.00983573211906061,"IM"
0,"IM",0.0130256614163408,"IM"
0,"IM",0.0132689610116479,"IM"
0,"IM",0.0134950581153865,"IM"
0,"IM",0.0120292578617988,"IM"
0,"IM",0.0120249768399425,"IM"
0,"IM",0.0130331380326936,"IM"
0,"IM",0.0137142026243818,"IM"
0,"IM",0.0138608956177,"IM"
0,"IM",0.0130244132469006,"IM"
0,"IM",0.0124069538386956,"IM"
0,"IM",0.0118119919497624,"IM"
0,"IM",0.0124973189642843,"IM"
0,"IM",0.0125409825884815,"IM"
0,"IM",0.0119835514708788,"IM"
0,"IM",0.0128990807366457,"IM"
0,"IM",0.0143563618630607,"IM"
0,"IM",0.0112474065635498,"IM"
0,"IM",0.0148036187697762,"IM"
0,"IM",0.0134341756412793,"IM"
0,"IM",0.0138803149173879,"IM"
0,"IM",0.013674299474735,"IM"
0,"IM",0.0133677494136725,"IM"
0,"IM",0.0130202758756976,"IM"
0,"IM",0.0129225655862751,"IM"
0,"TO",0.0134839049117769,"HYPO"
0,"TO",0.0137097914279423,"HYPO"
0,"TO",0.0133320703921029,"HYPO"
0,"TO",0.0133883468276772,"HYPO"
0,"TO",0.0136571763495509,"HYPO"
0,"TO",0.0140936309817348,"HYPO"
0,"TO",0.0129899727071653,"HYPO"
0,"TO",0.0121096691151379,"HYPO"
0,"TO",0.0147028738883091,"HYPO"
0,"TO",0.0117081696943378,"HYPO"
0,"IM",0.0117527568074623,"IM"
0,"IM",0.0122587162218208,"IM"
0,"IM",0.0134458438202346,"IM"
0,"IM",0.0130741011350904,"IM"
0,"IM",0.0133908611224338,"IM"
0,"IM",0.0133910132386889,"IM"
0,"IM",0.0138489544635635,"IM"
0,"IM",0.0140659932079601,"IM"
0,"TO",0.0138583510801677,"IM"
0,"TO",0.0130438010250716,"IM"
0,"TO",0.0128741841013668,"IM"
0,"TO",0.0134278388533604,"IM"
0,"TO",0.0148293747376279,"IM"
0,"IM",0.0165380310999903,"IM"
0,"IM",0.0139624039759097,"IM"
0,"IM",0.013368625139759,"IM"
0,"IM",0.0131456034309156,"IM"
0,"IM",0.0136222968353453,"IM"
0,"IM",0.0130977915603664,"IM"
0,"IM",0.0129208668440236,"IM"
0,"IM",0.0123124239188137,"IM"
0,"IM",0.0131685340533091,"IM"
0,"IM",0.0122923832321264,"IM"
0,"IM",0.0122715621260136,"IM"
0,"NT",0.0124589528328121,"NT"
0,"NT",0.0121644011989514,"NT"
0,"NT",0.0121014936064173,"NT"
0,"NT",0.0108782416732048,"NT"
0,"NT",0.0118308659411731,"NT"
0,"NT",0.00993378604274638,"NT"
0,"NT",0.00974502623398831,"NT"
0,"NT",0.00929754303910938,"NT"
0,"NT",0.00963396775664606,"NT"
0,"NT",0.00842128074867122,"NT"
0,"NT",0.00774989384971249,"NT"
0,"NT",0.00954702946704873,"NT"
0,"NT",0.0101442762045125,"NT"
0,"NT",0.00978511104554849,"NT"
0,"NT",0.0103438646216027,"NT"
0,"NT",0.00979392858060184,"NT"
0,"NT",0.0104270306919245,"NT"
0,"NT",0.011349337737596,"NT"
0,"NT",0.0118861957094451,"NT"
0,"NT",0.0133901670239656,"NT"
0,"NT",0.0115917486164055,"NT"
0,"TO",0.0112390176305331,"HYPO"
0,"TO",0.0113822425233616,"HYPO"
0,"TO",0.0121439484981347,"HYPO"
0,"TO",0.0118596291415781,"HYPO"
0,"TO",0.0121001035526693,"HYPO"
0,"TO",0.0133957097564516,"HYPO"
0,"TO",0.0122292117554663,"HYPO"
0,"TO",0.0120924376834494,"HYPO"
0,"TO",0.0127732873959208,"HYPO"
0,"NT",0.0175459951197973,"HYPO"
0,"NT",0.0201953158214147,"HYPO"
0,"TO",0.0281695508122491,"HYPO"
0,"TO",0.0406135039912744,"HYPO"
0,"TO",0.0446680885047694,"HYPO"
0,"TO",0.043530184951463,"HYPO"
0,"TO",0.049869075643534,"HYPO"
0,"TO",0.0524887941610318,"HYPO"
0,"TO",0.0593048633464817,"HYPO"
0,"TO",0.0609234877779892,"HYPO"
0,"TO",0.0945346915440599,"HYPO"
0,"TO",0.105561161258678,"HYPO"
0,"NT",0.118087869862935,"HYPO"
0,"NT",0.126838631177258,"HYPO"
0,"NT",0.133628134739822,"NT"
0,"SW",0.145132377925434,"NT"
0,"SW",0.139945677954099,"NT"
0,"NT",0.158486049832277,"NT"
0,"NT",0.163059895528362,"NT"
0,"NT",0.154403279575585,"NT"
0,"SW",0.172228031740533,"NT"
0,"NT",0.189111308129148,"NT"
0,"NT",0.196229614930531,"NT"
0,"HYPE",0.207952315577846,"NT"
0,"HYPE",0.215537264732137,"NT"
0,"HYPE",0.225180708419671,"NT"
0,"NT",0.202115188194976,"NT"
0,"NT",0.20162034706721,"NT"
0,"NT",0.198082724361125,"NT"
0,"NT",0.201444535924686,"NT"
0,"NT",0.201764417592693,"NT"
0,"NT",0.194106157349535,"NT"
0,"NT",0.202416725292901,"NT"
0,"NT",0.188647554567425,"NT"
0,"TO",0.185390059554159,"NT"
0,"NT",0.192586905744202,"NT"
0,"NT",0.194116620199745,"NT"
0,"NT",0.18939522848763,"NT"
0,"SW",0.18798350355863,"NT"
0,"NT",0.186510850083784,"NT"
0,"HYPE",0.17245987832252,"NT"
0,"HYPE",0.185892912070108,"NT"
0,"HYPE",0.179705948929178,"NT"
0,"TO",0.181690760713842,"NT"
0,"HYPE",0.177447295502186,"HYPE"
0,"NT",0.179385186874749,"HYPE"
0,"NT",0.19480261977688,"HYPE"
0,"NT",0.205884110889359,"HYPE"
0,"HYPE",0.210673567764301,"HYPE"
0,"HYPE",0.222323425529526,"HYPE"
0,"NT",0.221535113161517,"HYPE"
0,"HYPE",0.218121383318732,"HYPE"
0,"NT",0.203998633223746,"HYPE"
0,"HYPE",0.200365178319886,"HYPE"
0,"SW",0.188636570444442,"HYPE"
0,"SW",0.220002441461344,"HYPE"
0,"HYPE",0.243882641386836,"HYPE"
0,"HYPE",0.2416598543214,"HYPE"
0,"HYPE",0.248908534244938,"HYPE"
0,"HYPE",0.257286149993175,"HYPE"
0,"HYPE",0.266832027858446,"HYPE"
0,"HYPE",0.2673242762822,"HYPE"
0,"HYPE",0.270289342621991,"HYPE"
0,"HYPE",0.274901083596647,"HYPE"
0,"HYPE",0.262464169528908,"HYPE"
0,"HYPE",0.277140136343233,"HYPE"
0,"HYPE",0.281204723691146,"HYPE"
0,"HYPE",0.287670947995065,"HYPE"
0,"HYPE",0.286556254613296,"HYPE"
0,"HYPE",0.286909132917312,"HYPE"
0,"HYPE",0.297589902756644,"HYPE"
0,"HYPE",0.255241573519519,"HYPE"
0,"SW",0.232619120338997,"HYPE"
0,"SW",0.214354797891513,"HYPE"
0,"HYPE",0.21403239465082,"HYPE"
0,"HYPE",0.199597678831723,"HYPE"
0,"HYPE",0.184049325826191,"HYPE"
0,"HYPE",0.181620287951865,"HYPE"
0,"HYPE",0.159320454408419,"HYPE"
0,"SW",0.153699223130702,"NT"
0,"NT",0.155891598908359,"NT"
0,"SW",0.124938739634817,"NT"
0,"NT",0.136164242839251,"NT"
0,"NT",0.129141602054448,"NT"
0,"NT",0.138194883762404,"NT"
0,"NT",0.140823463054489,"NT"
0,"NT",0.139802383875698,"NT"
0,"NT",0.15185615575228,"NT"
0,"NT",0.150427201427543,"NT"
0,"NT",0.162713400876754,"NT"
0,"NT",0.153229909079164,"NT"
0,"NT",0.152609447451764,"NT"
0,"SW",0.167551595580339,"NT"
0,"SW",0.157110350711941,"NT"
0,"SW",0.17526998137151,"NT"
0,"SW",0.161424628292522,"NT"
0,"NT",0.162548295759387,"NT"
0,"SW",0.16171119212496,"NT"
0,"NT",0.139371050395973,"SW"
0,"HYPE",0.155563995697254,"SW"
0,"NT",0.13789580239809,"HYPE"
0,"NT",0.158103694383416,"HYPE"
0,"SW",0.14792712581554,"HYPE"
0,"HYPE",0.162538999823505,"HYPE"
0,"HYPE",0.185838908125615,"HYPE"
0,"HYPE",0.183781503214326,"HYPE"
0,"HYPE",0.204834243142692,"HYPE"
0,"HYPE",0.219590924036036,"HYPE"
0,"HYPE",0.228383650002399,"HYPE"
0,"HYPE",0.24370945460603,"HYPE"
0,"HYPE",0.235702164329491,"HYPE"
0,"HYPE",0.250585796587313,"HYPE"
0,"HYPE",0.246328825724864,"HYPE"
0,"HYPE",0.254713268279366,"HYPE"
0,"HYPE",0.269254466637985,"HYPE"
0,"HYPE",0.273693823105302,"HYPE"
0,"HYPE",0.295542100234431,"HYPE"
0,"HYPE",0.282938263433809,"HYPE"
0,"HYPE",0.308627198768453,"HYPE"
