"Posture","behavior.label","abs.trunk.vel.x","behavior"
0,"CL",0.0938064222809186,"CL"
0,"CL",0.089197348226189,"CL"
0,"CL",0.0914362456478523,"CL"
0,"CL",0.0928391344544822,"CL"
0,"CL",0.0920245596922461,"CL"
0,"CL",0.088845244877568,"CL"
0,"CL",0.0847363590339366,"CL"
0,"CL",0.0795160684031884,"CL"
0,"CL",0.0783098241030875,"CL"
0,"CL",0.0824443516492604,"CL"
0,"CL",0.0928569538379309,"CL"
0,"CL",0.107531043456177,"CL"
0,"CL",0.103924951039823,"CL"
0,"CL",0.113225121024992,"CL"
0,"CL",0.119136233655029,"CL"
0,"CL",0.10142294345029,"CL"
0,"CL",0.0989858383178377,"CL"
0,"CL",0.107438355207543,"CL"
0,"CL",0.132745371749763,"CL"
0,"CL",0.127762879344562,"CL"
0,"CL",0.12288951019246,"CL"
0,"CL",0.131623113581107,"CL"
0,"CL",0.134154831808264,"CL"
0,"CL",0.134844834454837,"CL"
0,"CL",0.145964536175436,"CL"
0,"CL",0.143731667878709,"CL"
0,"CL",0.137824548885812,"CL"
0,"CL",0.124055019626506,"CL"
0,"CL",0.114854172720235,"CL"
0,"CL",0.105604941650385,"CL"
0,"CL",0.100994214902969,"CL"
0,"CL",0.10108514942799,"CL"
0,"CL",0.100291334361893,"CL"
0,"CL",0.102800319725526,"CL"
0,"CL",0.0720980295236327,"CL"
0,"CL",0.0744266406923236,"CL"
0,"CL",0.0835145205070573,"CL"
0,"CL",0.0778528326680405,"CL"
0,"CL",0.0858286555533903,"CL"
0,"CL",0.105705736393732,"CL"
0,"CL",0.103070285249991,"CL"
0,"TO",0.106084026522718,"CL"
0,"CL",0.120699792539151,"CL"
0,"TO",0.119592619867762,"CL"
0,"CL",0.123849486673147,"CL"
0,"CL",0.127985048489883,"CL"
0,"CL",0.135248759549001,"CL"
0,"CL",0.143928093024438,"CL"
0,"CL",0.152102724370799,"CL"
0,"CL",0.166019557811629,"CL"
0,"CL",0.183375321138328,"CL"
0,"CL",0.199930718789122,"CL"
0,"CL",0.210465961999778,"CL"
0,"CL",0.214561456750738,"CL"
0,"CL",0.214221671999968,"CL"
0,"CL",0.193739913951382,"CL"
0,"CL",0.198563233437775,"CL"
0,"CL",0.1891162815748,"CL"
0,"SW",0.190553300448326,"CL"
0,"CL",0.221543745648866,"CL"
0,"CL",0.251986202228901,"CL"
0,"CL",0.260545682083131,"CL"
0,"CL",0.263326966044258,"CL"
0,"CL",0.264770161019717,"CL"
0,"CL",0.268979233408464,"CL"
0,"CL",0.243623192636018,"CL"
0,"CL",0.231426831214387,"CL"
0,"CL",0.211186686601901,"CL"
0,"SW",0.199979386737097,"CL"
0,"SW",0.194973264349726,"CL"
0,"SW",0.188454971286022,"CL"
0,"SW",0.196862927457217,"CL"
0,"CL",0.197493756999619,"CL"
0,"CL",0.223422531011298,"CL"
0,"CL",0.203638290471105,"CL"
0,"CL",0.180554022219593,"SW"
0,"CL",0.146650658807814,"SW"
0,"TO",0.134491239711076,"SW"
0,"TO",0.124053462297605,"SW"
0,"TO",0.113838429521325,"CL"
0,"TO",0.100451023817082,"SW"
0,"TO",0.119624580345296,"SW"
0,"SW",0.125043799686441,"SW"
0,"SW",0.129390469139448,"SW"
0,"SW",0.141913475555246,"SW"
0,"SW",0.144299128562357,"SW"
0,"SW",0.14997160210177,"SW"
0,"SW",0.156154711062084,"CL"
0,"CL",0.147271517852997,"CL"
0,"CL",0.124835821412858,"CL"
0,"CL",0.129372131170336,"CL"
0,"CL",0.125164188190008,"CL"
0,"CL",0.146030631079271,"CL"
0,"CL",0.145238442807589,"CL"
0,"CL",0.154679374742531,"CL"
