"Posture","behavior.label","abs.trunk.vel.x","behavior"
0,"IM",0.00509126451995952,"IM"
0,"IM",0.00461683922324818,"IM"
0,"IM",0.00622774395331706,"IM"
0,"IM",0.00578497817185285,"IM"
0,"IM",0.00553873682568371,"IM"
0,"IM",0.0051882416253392,"IM"
0,"IM",0.00485268920658831,"IM"
0,"IM",0.00459376303536158,"IM"
0,"IM",0.00381811087130181,"IM"
0,"IM",0.00482039955086182,"IM"
0,"IM",0.00447619093676835,"IM"
0,"IM",0.00377525670762109,"IM"
0,"IM",0.00358836541260388,"IM"
0,"IM",0.00358213925093422,"IM"
0,"IM",0.0043490941268698,"IM"
0,"IM",0.00431416852266304,"IM"
0,"IM",0.00441361886651684,"IM"
0,"IM",0.00441774850143061,"IM"
0,"IM",0.00306077588945235,"IM"
0,"IM",0.00300748301335096,"IM"
0,"IM",0.00287918239633381,"IM"
0,"IM",0.00328623502063381,"IM"
0,"IM",0.00361894578864645,"IM"
0,"IM",0.00368427346335903,"IM"
0,"IM",0.00355353597191495,"IM"
0,"IM",0.00251976534317303,"IM"
0,"IM",0.0025630622698686,"IM"
0,"IM",0.00355052823615295,"IM"
0,"IM",0.00370400722245091,"IM"
0,"IM",0.00382970730332863,"IM"
0,"IM",0.0033312704624024,"IM"
0,"IM",0.00339583482659281,"IM"
0,"IM",0.00333080474660789,"IM"
0,"IM",0.00331654228906314,"IM"
0,"IM",0.00422355770237796,"IM"
0,"IM",0.00434608864209198,"IM"
0,"IM",0.0043318846526603,"IM"
0,"IM",0.00442421545903057,"IM"
0,"IM",0.00457576268249108,"IM"
0,"IM",0.00502814767185166,"IM"
0,"IM",0.00524683070866288,"IM"
0,"IM",0.00587825028168602,"IM"
0,"IM",0.00582363905353717,"IM"
0,"IM",0.00482206580948472,"IM"
0,"IM",0.00476667810707358,"IM"
0,"IM",0.00464249718829801,"IM"
0,"IM",0.0044445126627228,"IM"
0,"IM",0.00442293693858294,"IM"
0,"IM",0.00441398079232036,"IM"
0,"IM",0.00444398991707752,"IM"
0,"IM",0.00514937877564584,"IM"
0,"IM",0.00530036712991336,"IM"
0,"IM",0.00529080949073471,"IM"
0,"IM",0.00475397442856557,"IM"
0,"IM",0.00450625138168056,"IM"
0,"IM",0.00448994746897725,"IM"
0,"IM",0.00410789772073443,"IM"
0,"IM",0.00440744031500056,"IM"
0,"IM",0.0044423159533043,"IM"
0,"IM",0.00432101592433221,"IM"
0,"IM",0.00422182038475251,"IM"
0,"IM",0.00451445981343722,"IM"
0,"IM",0.00443375929832433,"IM"
0,"IM",0.00441838203289495,"IM"
0,"IM",0.00559776411908047,"IM"
0,"IM",0.00570271499617995,"IM"
0,"IM",0.00417973136261598,"IM"
0,"IM",0.00390377722041366,"IM"
0,"IM",0.00395306696336999,"IM"
0,"IM",0.00396811781555224,"IM"
0,"IM",0.00487581320152127,"IM"
0,"IM",0.00448880285676536,"IM"
0,"IM",0.00428312604334623,"IM"
0,"IM",0.00335724559623588,"IM"
0,"IM",0.00419089105738823,"IM"
0,"IM",0.00425007154147791,"IM"
0,"IM",0.00457763701362876,"IM"
0,"IM",0.00434561398145872,"IM"
0,"IM",0.00437579401293487,"IM"
0,"IM",0.00474983087221738,"IM"
0,"IM",0.00459105575751212,"IM"
0,"IM",0.00570920874761339,"IM"
0,"IM",0.00583444715011893,"IM"
0,"IM",0.00588940673314392,"IM"
0,"IM",0.0067051918390706,"IM"
0,"IM",0.00686892955227712,"IM"
0,"IM",0.00619706432936162,"IM"
0,"IM",0.00605387878788857,"IM"
0,"IM",0.00611122718483228,"IM"
0,"IM",0.00613735837931618,"IM"
0,"IM",0.00654106201617454,"IM"
0,"IM",0.00651644250734253,"IM"
0,"IM",0.00629655489249414,"IM"
0,"IM",0.00635953241097573,"IM"
0,"IM",0.00634084861134099,"IM"
0,"IM",0.00612603576441653,"IM"
0,"IM",0.00547568384806785,"IM"
0,"IM",0.00440813514421424,"IM"
0,"IM",0.0047098071985474,"IM"
0,"IM",0.00547576137722373,"IM"
0,"IM",0.00471887593632647,"IM"
0,"IM",0.00456482281221028,"IM"
0,"IM",0.00411208590681719,"IM"
0,"IM",0.00420681842638072,"IM"
0,"IM",0.00419704775622828,"IM"
0,"IM",0.00455770778139963,"IM"
0,"IM",0.00328880074258978,"IM"
0,"IM",0.00329174850827405,"IM"
0,"IM",0.00327256610154239,"IM"
0,"IM",0.00315067590842387,"IM"
0,"IM",0.00524648865188698,"IM"
0,"IM",0.00594529270549888,"IM"
0,"IM",0.0058347539430175,"IM"
0,"IM",0.0060583697051997,"IM"
0,"IM",0.0055075726977735,"IM"
0,"IM",0.00516209029244598,"IM"
0,"IM",0.00507257563332494,"IM"
0,"IM",0.00507919123979405,"IM"
0,"IM",0.00505338617996246,"IM"
0,"IM",0.00495764208975412,"IM"
0,"IM",0.00546740672152892,"IM"
0,"IM",0.0051401444988421,"IM"
0,"IM",0.00701836837026138,"IM"
0,"IM",0.00762869871480974,"IM"
0,"IM",0.00755257262040258,"IM"
0,"IM",0.00819778307941447,"IM"
0,"IM",0.00628442018062706,"IM"
0,"IM",0.00544865654592819,"IM"
0,"IM",0.00659556759065519,"IM"
0,"IM",0.00625895499102461,"IM"
0,"IM",0.00625557145967085,"IM"
0,"IM",0.00693090051489328,"IM"
0,"IM",0.00692124403866173,"IM"
0,"IM",0.00695733380120221,"IM"
0,"IM",0.00697240269939774,"IM"
0,"IM",0.00845877449032886,"IM"
0,"IM",0.00947903874067043,"IM"
0,"IM",0.00969985085459054,"IM"
0,"IM",0.0080731357517227,"IM"
0,"IM",0.00776161196187732,"IM"
0,"IM",0.0105379876914956,"IM"
0,"IM",0.0104431497028912,"IM"
0,"IM",0.0105558817229588,"IM"
0,"IM",0.0110824598761266,"IM"
0,"IM",0.00973182566985205,"IM"
0,"IM",0.00989872750909951,"IM"
0,"IM",0.0101841128777133,"IM"
0,"IM",0.00972514994351225,"IM"
0,"IM",0.00977421254934942,"IM"
0,"IM",0.0102936710071169,"IM"
0,"IM",0.0105530840514812,"IM"
0,"IM",0.0092360448992421,"IM"
0,"IM",0.00766926529846083,"IM"
0,"IM",0.00775314095471902,"IM"
0,"IM",0.00766146126018501,"IM"
0,"IM",0.00732638826189625,"IM"
0,"IM",0.00457250342408582,"IM"
0,"IM",0.00421771488732724,"IM"
0,"IM",0.00481353249847498,"IM"
0,"IM",0.00454947395694195,"IM"
0,"IM",0.00507826767572276,"IM"
0,"IM",0.00486660006012333,"IM"
0,"IM",0.00539369359636041,"IM"
0,"IM",0.00472050053078714,"IM"
0,"IM",0.00472541227721172,"IM"
0,"IM",0.00435972734991007,"IM"
0,"IM",0.00408429913076707,"IM"
0,"IM",0.00395491943130487,"IM"
0,"IM",0.00396775815955352,"IM"
0,"IM",0.00365608991785618,"IM"
0,"IM",0.00445517091491082,"IM"
0,"IM",0.00550001135678618,"IM"
0,"IM",0.005632175672078,"IM"
0,"IM",0.00543793103350828,"IM"
0,"IM",0.0058112868790458,"IM"
0,"IM",0.00575440650218621,"IM"
0,"IM",0.00606581789807389,"IM"
0,"IM",0.00613033205820986,"IM"
0,"IM",0.00540087866230907,"IM"
0,"IM",0.00624455583417481,"IM"
0,"IM",0.00620004893202036,"IM"
0,"IM",0.00654959893502051,"IM"
0,"IM",0.00657313330814075,"IM"
0,"IM",0.00797326892617463,"IM"
0,"IM",0.00799416172143259,"IM"
0,"IM",0.00797841236559572,"IM"
0,"IM",0.00718595477981688,"IM"
0,"IM",0.00624037428811522,"IM"
0,"IM",0.00629017438239608,"IM"
0,"IM",0.00650731273564479,"IM"
0,"IM",0.00539291642884453,"IM"
0,"IM",0.00579505062989108,"IM"
0,"IM",0.00487117925560793,"IM"
0,"IM",0.00484014065424508,"IM"
0,"IM",0.00483421916339529,"IM"
0,"IM",0.00543223035572839,"IM"
0,"IM",0.00541219085553046,"IM"
0,"IM",0.00515679663332415,"IM"
0,"IM",0.00516514887335797,"IM"
0,"IM",0.0037357268935492,"IM"
0,"IM",0.00592130306813763,"IM"
0,"IM",0.00998555458596908,"IM"
0,"IM",0.00987967333447927,"IM"
0,"IM",0.00993161568440108,"IM"
0,"IM",0.00989266203077084,"IM"
0,"IM",0.010029761310816,"IM"
0,"IM",0.0101213255854787,"IM"
0,"IM",0.00948729524048874,"IM"
0,"IM",0.00956701380839473,"IM"
0,"IM",0.00950265322456812,"IM"
0,"IM",0.00947520883079624,"IM"
0,"IM",0.00832302246492464,"IM"
0,"IM",0.00847709765061522,"IM"
0,"IM",0.00819095251820488,"IM"
0,"IM",0.0125876949442221,"IM"
0,"IM",0.0129103575532623,"IM"
0,"IM",0.015194893435834,"IM"
0,"IM",0.011401233592299,"IM"
0,"IM",0.0114983789105131,"IM"
0,"IM",0.0113319176077519,"IM"
0,"IM",0.0111752687135351,"IM"
0,"IM",0.0108425236483677,"IM"
0,"IM",0.0108646713408667,"IM"
0,"IM",0.0114764040650838,"IM"
0,"IM",0.0114228839026014,"IM"
0,"IM",0.011579477388035,"IM"
0,"IM",0.0128416351330007,"IM"
0,"IM",0.0125757811311052,"IM"
0,"IM",0.0134856709445286,"IM"
0,"IM",0.0134776181664414,"IM"
0,"IM",0.00904721519249231,"IM"
0,"IM",0.00893561811070246,"IM"
0,"IM",0.00445176629704957,"IM"
0,"IM",0.00422699788649309,"IM"
0,"IM",0.00408457368900058,"IM"
0,"IM",0.00413274920329798,"IM"
0,"IM",0.00414342233371675,"IM"
0,"IM",0.00412417560165122,"IM"
0,"IM",0.00754659162028439,"IM"
0,"IM",0.00691946908203689,"IM"
0,"IM",0.0097105905940506,"IM"
0,"IM",0.00968861293282519,"IM"
0,"IM",0.00858548982766011,"IM"
0,"IM",0.00899389267926918,"IM"
0,"IM",0.00842290291245499,"IM"
0,"IM",0.0101756411010719,"IM"
0,"IM",0.010570573579793,"IM"
0,"IM",0.0104742542351182,"IM"
0,"IM",0.0109192930302893,"IM"
0,"IM",0.0109487960732889,"IM"
0,"IM",0.0110901909088332,"IM"
0,"IM",0.011089812152991,"IM"
0,"IM",0.0113087435853169,"IM"
0,"IM",0.0114255638738705,"IM"
0,"IM",0.00804111782227002,"IM"
0,"IM",0.00802931453152899,"IM"
0,"IM",0.00553671449138325,"IM"
0,"IM",0.0054747243643606,"IM"
0,"IM",0.00530182173482253,"IM"
0,"IM",0.00522127516761613,"IM"
0,"IM",0.00699075475017519,"IM"
0,"IM",0.00559679745654183,"IM"
0,"IM",0.00520867573555709,"IM"
0,"IM",0.00509808673230028,"IM"
0,"IM",0.00464717799082366,"IM"
0,"IM",0.004571413593766,"IM"
0,"IM",0.00499350619241132,"IM"
0,"IM",0.00540286828604834,"IM"
0,"IM",0.00535790600929227,"IM"
0,"IM",0.00548646657816287,"IM"
