"Posture","behavior.label","abs.trunk.vel.x","behavior"
0,"CL",0.101151656014588,"HYPE"
0,"CL",0.108543420399261,"HYPE"
0,"CL",0.106150000717854,"HYPE"
0,"CL",0.104100735569572,"HYPE"
0,"CL",0.101226517889364,"HYPE"
0,"CL",0.0986413844138844,"HYPE"
0,"CL",0.0949077820478049,"HYPE"
0,"CL",0.0913326452284976,"HYPE"
0,"CL",0.0826545501632011,"HYPE"
0,"CL",0.0737925803278296,"HYPE"
0,"CL",0.0656342665604203,"HYPE"
0,"CL",0.0750699031648761,"HYPE"
0,"CL",0.0732490784178796,"HYPE"
0,"CL",0.0802151342474808,"HYPE"
0,"CL",0.0775331281121433,"HYPE"
0,"CL",0.0770380046399792,"HYPE"
0,"CL",0.0782839924947831,"HYPE"
0,"CL",0.0714770640234495,"HYPE"
0,"CL",0.0674595398607096,"HYPE"
0,"CL",0.066978241634835,"HYPE"
0,"CL",0.0676234076131892,"HYPE"
0,"CL",0.0656653000714965,"HYPE"
0,"CL",0.0648453769213156,"HYPE"
0,"TO",0.0634798283614524,"HYPE"
0,"TO",0.0620377122476501,"HYPE"
0,"CL",0.061979801037726,"HYPE"
0,"CL",0.0581365009348515,"HYPE"
0,"CL",0.0514762964141437,"HYPE"
0,"CL",0.0583339572093092,"HYPE"
0,"CL",0.051340617970481,"HYPE"
0,"CL",0.051497213760223,"HYPE"
0,"TO",0.0494522361986815,"HYPE"
0,"TO",0.0440615161928189,"HYPE"
0,"TO",0.0432883066513735,"HYPE"
0,"CL",0.0500777976828771,"HYPE"
0,"CL",0.0629384111850859,"HYPE"
0,"CL",0.0651653488276224,"HYPO"
0,"CL",0.0680702089830286,"HYPO"
0,"TO",0.0671169839458171,"HYPO"
0,"TO",0.0738428185910334,"HYPO"
0,"TO",0.0756380184428755,"HYPE"
0,"TO",0.0795345825659249,"HYPE"
0,"NT",0.0842954861511417,"HYPE"
0,"TO",0.0784837069683908,"HYPO"
0,"SW",0.0727086797067651,"HYPO"
0,"HYPE",0.0768194318289759,"HYPO"
0,"CL",0.0790655185910822,"HYPO"
0,"CL",0.0828057198779896,"HYPE"
0,"CL",0.080500103835442,"HYPE"
0,"TO",0.0779041162910038,"HYPE"
0,"TO",0.0703973612420935,"HYPE"
0,"CL",0.0553409648869693,"HYPE"
0,"CL",0.0536330096520056,"HYPE"
0,"TO",0.0603829426749951,"HYPE"
0,"CL",0.0819347096945782,"HYPE"
0,"CL",0.0801380799518408,"HYPE"
0,"CL",0.112701292606634,"HYPE"
0,"CL",0.109895346490875,"HYPE"
0,"CL",0.107911341943732,"HYPE"
0,"CL",0.109165466601036,"HYPE"
0,"CL",0.11455998500938,"HYPE"
0,"CL",0.114248732297711,"HYPE"
0,"CL",0.117140598156193,"HYPE"
0,"CL",0.137102772228424,"HYPE"
0,"CL",0.15032762700437,"HYPE"
0,"CL",0.159067056204082,"HYPE"
0,"CL",0.167881203049061,"HYPE"
0,"CL",0.170661131665924,"HYPE"
0,"CL",0.171372629316488,"HYPE"
0,"CL",0.168708448736622,"HYPE"
0,"CL",0.154136427785429,"HYPE"
0,"CL",0.161634342343486,"HYPE"
0,"CL",0.1275764082352,"HYPE"
0,"CL",0.131853896448426,"HYPE"
0,"CL",0.135692716846099,"HYPE"
0,"CL",0.136005050085063,"HYPE"
0,"CL",0.133245494555665,"HYPE"
0,"CL",0.136784085531605,"HYPE"
0,"CL",0.134419350065247,"HYPE"
0,"CL",0.111391740191344,"HYPE"
0,"CL",0.101072575205263,"HYPE"
0,"CL",0.0917996216710279,"HYPE"
0,"SW",0.0857159269231049,"HYPE"
0,"SW",0.0814591229750403,"HYPE"
0,"TO",0.0811388819865152,"HYPO"
0,"TO",0.0851073225496891,"HYPO"
0,"CL",0.0833203069851284,"HYPO"
0,"TO",0.0743075636095928,"HYPO"
0,"TO",0.0754137572702291,"HYPO"
0,"TO",0.0728091281580278,"HYPO"
0,"TO",0.0680751516948502,"HYPO"
0,"TO",0.0652686418980264,"HYPO"
0,"TO",0.0667924071048716,"HYPO"
0,"TO",0.0633379351174481,"HYPO"
0,"CL",0.0760145112946848,"HYPO"
0,"TO",0.089266106372114,"HYPO"
0,"TO",0.0905618904413248,"HYPO"
0,"TO",0.0968705903300023,"HYPO"
0,"CL",0.11664547805117,"HYPO"
0,"TO",0.128088065009137,"HYPO"
0,"CL",0.144508907481294,"SW"
0,"SW",0.132037145461233,"SW"
0,"CL",0.129671556455708,"SW"
0,"SW",0.129579199874923,"SW"
0,"SW",0.133548171889903,"SW"
0,"SW",0.140867892213857,"SW"
0,"SW",0.144319047843441,"SW"
