"Posture","behavior.label","abs.trunk.vel.x","behavior"
0,"IM",0.0112695685962529,"IM"
0,"IM",0.0105021069498303,"IM"
0,"IM",0.0111872486095958,"IM"
0,"IM",0.0106432122207398,"IM"
0,"IM",0.0108950632916233,"IM"
0,"IM",0.011270178687155,"IM"
0,"IM",0.0108464775053981,"IM"
0,"IM",0.0113158865300151,"IM"
0,"IM",0.0116261324006358,"IM"
0,"IM",0.0105517640735065,"IM"
0,"IM",0.0106589322830296,"IM"
0,"IM",0.0114652519021658,"IM"
0,"IM",0.0120566590827914,"IM"
0,"IM",0.0122377064936063,"IM"
0,"IM",0.0119688268372537,"IM"
0,"IM",0.0126074368941466,"IM"
0,"IM",0.0124609900896886,"IM"
0,"IM",0.0136238435730502,"IM"
0,"IM",0.0127782482930359,"IM"
0,"IM",0.0126477556180296,"IM"
0,"IM",0.0127765774802314,"IM"
0,"IM",0.0118412317057556,"IM"
0,"IM",0.0116894294437514,"IM"
0,"IM",0.0106572322580963,"IM"
0,"IM",0.0105741379613978,"IM"
0,"IM",0.00965721777480773,"IM"
0,"IM",0.00955050547353697,"IM"
0,"IM",0.00807234331747542,"IM"
0,"IM",0.00620679311178048,"IM"
0,"IM",0.00583384966227537,"IM"
0,"IM",0.00590103036197185,"IM"
0,"IM",0.00536342613491182,"IM"
0,"IM",0.00536151681509919,"IM"
0,"IM",0.00431736499970622,"IM"
0,"IM",0.00432181814093812,"IM"
0,"IM",0.00522134305066095,"IM"
0,"IM",0.00443011337457996,"IM"
0,"IM",0.00441350081975839,"IM"
0,"IM",0.00435693024899383,"IM"
0,"IM",0.00425926766516103,"IM"
0,"IM",0.00487259838181933,"IM"
0,"IM",0.00515461315691345,"IM"
0,"IM",0.00503219483903521,"IM"
0,"IM",0.00580200199793436,"IM"
0,"IM",0.00578604552940558,"IM"
0,"IM",0.00618647885323603,"IM"
0,"IM",0.00621075191608455,"IM"
0,"IM",0.00650984749996049,"IM"
0,"IM",0.00664408931062455,"IM"
0,"IM",0.00728549738128681,"IM"
0,"IM",0.00972944824671852,"IM"
0,"IM",0.00996035149844486,"IM"
0,"IM",0.00992736598543623,"IM"
0,"IM",0.0111885964159694,"IM"
0,"IM",0.0111292492045578,"IM"
0,"IM",0.0121278787976627,"IM"
0,"IM",0.0112101726472038,"IM"
0,"IM",0.0111570026573091,"IM"
0,"IM",0.011610867697354,"IM"
0,"IM",0.0111789404087896,"IM"
0,"IM",0.0118273896966404,"IM"
0,"IM",0.0114018221831494,"IM"
0,"IM",0.0116843033229024,"IM"
0,"IM",0.0121585947051064,"IM"
0,"IM",0.0121019628787792,"IM"
0,"IM",0.0118072702931718,"IM"
0,"IM",0.00912998593496811,"IM"
0,"IM",0.0083604160791177,"IM"
0,"IM",0.00840427978482573,"IM"
0,"IM",0.00711262808748281,"IM"
0,"IM",0.00717502166478094,"IM"
0,"IM",0.00646517912207318,"IM"
0,"IM",0.00650023445277904,"IM"
0,"IM",0.00627534660549863,"IM"
0,"IM",0.00607480717075339,"IM"
0,"IM",0.00579516581247297,"IM"
0,"IM",0.0064293959576814,"IM"
0,"IM",0.00651517524711564,"IM"
0,"IM",0.00616481190542871,"IM"
0,"IM",0.00567877097468756,"IM"
0,"IM",0.00632674536267644,"IM"
0,"IM",0.00676652192077515,"IM"
0,"IM",0.0071448143986546,"IM"
0,"IM",0.00697467645033542,"IM"
0,"IM",0.00720818085602804,"IM"
0,"IM",0.00787805176824519,"IM"
0,"IM",0.00780789466539776,"IM"
0,"IM",0.00812646736587528,"IM"
0,"IM",0.00803621996680957,"IM"
0,"IM",0.00845899482647588,"IM"
0,"IM",0.00817919592532688,"IM"
0,"IM",0.00874109746433266,"IM"
0,"IM",0.00819723889194661,"IM"
0,"IM",0.00772637638213669,"IM"
0,"IM",0.00770014220469215,"IM"
0,"IM",0.00747930250143942,"IM"
0,"IM",0.00633476153177052,"IM"
0,"IM",0.00560432564475175,"IM"
0,"IM",0.00525252387467352,"IM"
0,"IM",0.00525872402005906,"IM"
0,"IM",0.00560240974366313,"IM"
0,"IM",0.0052178717603329,"IM"
0,"IM",0.00530488346320815,"IM"
0,"IM",0.00468449804218615,"IM"
0,"IM",0.00553029737655983,"IM"
0,"IM",0.00528658149588231,"IM"
0,"IM",0.0052571959829019,"IM"
0,"IM",0.00501800750246323,"IM"
0,"IM",0.00463093912348519,"IM"
0,"IM",0.00477882473637388,"IM"
0,"IM",0.00629722942043275,"IM"
0,"IM",0.00626959553452547,"IM"
0,"IM",0.00630425024544764,"IM"
0,"IM",0.00730939847997271,"IM"
0,"IM",0.00733463546659803,"IM"
0,"IM",0.00748414919285487,"IM"
0,"IM",0.00731547987050532,"IM"
0,"IM",0.00739525804987558,"IM"
0,"IM",0.00727902738620994,"IM"
0,"IM",0.0074263321367548,"IM"
0,"IM",0.00659972095054485,"IM"
0,"IM",0.00653670092263329,"IM"
0,"IM",0.00713121960530588,"IM"
0,"IM",0.00761926635419677,"IM"
0,"IM",0.0075574115858305,"IM"
0,"IM",0.00745374882202529,"IM"
0,"IM",0.0058746290167915,"IM"
0,"IM",0.00594391951569848,"IM"
0,"IM",0.00650140012107362,"IM"
0,"IM",0.0061971640509828,"IM"
0,"IM",0.00711404096807265,"IM"
0,"IM",0.0081756699594251,"IM"
0,"IM",0.00780460172759051,"IM"
0,"IM",0.00966184688836982,"IM"
0,"IM",0.0105246033150808,"IM"
0,"IM",0.0109475682346341,"IM"
0,"IM",0.0110691101858935,"IM"
0,"IM",0.0112790146920804,"IM"
0,"IM",0.010855278618488,"IM"
0,"IM",0.00979284744198327,"IM"
0,"IM",0.00973050428268009,"IM"
0,"IM",0.0103912642301582,"IM"
0,"IM",0.010296097312755,"IM"
0,"IM",0.0102401730550977,"IM"
0,"IM",0.0098844176766752,"IM"
0,"IM",0.00943020192077692,"IM"
0,"IM",0.00866672259771866,"IM"
0,"IM",0.0078082454443308,"IM"
