"Posture","behavior.label","abs.trunk.vel.x","behavior"
0,"SW",0.0814626051701481,"SW"
0,"SW",0.0829613958751154,"NT"
0,"SW",0.0908911114868173,"NT"
0,"SW",0.0883629268112334,"NT"
0,"NT",0.0888228691091059,"NT"
0,"NT",0.104362443054445,"NT"
0,"NT",0.114301162285287,"NT"
0,"NT",0.117859795695554,"NT"
0,"NT",0.113822614899487,"NT"
0,"NT",0.122376035483138,"NT"
0,"NT",0.13088854842021,"NT"
0,"NT",0.125193128038921,"NT"
0,"NT",0.145065052161373,"NT"
0,"NT",0.143001443483357,"NT"
0,"NT",0.144342012299863,"NT"
0,"NT",0.137823847061617,"NT"
0,"NT",0.13976658607043,"NT"
0,"NT",0.139962128021565,"NT"
0,"NT",0.130045605270322,"NT"
0,"NT",0.135257476157635,"NT"
0,"NT",0.129936224398345,"NT"
0,"NT",0.119749555362951,"NT"
0,"NT",0.104139275703835,"NT"
0,"NT",0.0962765179920917,"NT"
0,"NT",0.0969362293263476,"NT"
0,"NT",0.0886547040473525,"NT"
0,"NT",0.0784238121828861,"NT"
0,"NT",0.0737221341090575,"NT"
0,"NT",0.0592956350105848,"NT"
0,"NT",0.0586376280898215,"NT"
0,"NT",0.0533041974367948,"NT"
0,"NT",0.0533756676859194,"NT"
0,"NT",0.04799877553425,"NT"
0,"NT",0.0443202835535796,"NT"
0,"NT",0.064021933728912,"NT"
0,"NT",0.0599063029911128,"NT"
0,"NT",0.0776818587041053,"NT"
0,"NT",0.0752447383377381,"NT"
0,"NT",0.082458789694513,"NT"
0,"NT",0.0925235255858316,"NT"
0,"NT",0.0976829003871475,"NT"
0,"NT",0.104823253436212,"NT"
0,"NT",0.107449178467328,"NT"
0,"NT",0.109074543810752,"NT"
0,"NT",0.103506399219135,"NT"
0,"NT",0.111641647109291,"NT"
0,"NT",0.126339904172306,"NT"
0,"NT",0.150574913975383,"NT"
0,"NT",0.16085019102688,"NT"
0,"NT",0.16964308009542,"NT"
0,"NT",0.160082998694768,"NT"
0,"NT",0.164972345606745,"NT"
0,"NT",0.148241472222997,"NT"
0,"NT",0.146777292062128,"NT"
0,"NT",0.144107213941041,"NT"
0,"NT",0.145155444780344,"NT"
0,"NT",0.139337465856183,"NT"
0,"NT",0.139945836401979,"NT"
0,"NT",0.140994058553763,"NT"
0,"NT",0.150824389090092,"NT"
0,"NT",0.155568566626807,"NT"
0,"NT",0.150615563814043,"NT"
0,"NT",0.138656083645683,"NT"
0,"NT",0.116954820473189,"NT"
0,"NT",0.111284781591427,"NT"
0,"NT",0.103019525036915,"NT"
0,"NT",0.0948087172397417,"NT"
0,"NT",0.108353953132772,"NT"
0,"HYPE",0.106794900186995,"HYPE"
0,"HYPE",0.119112875425906,"HYPE"
0,"HYPE",0.127038275647963,"HYPE"
0,"HYPE",0.137972189744491,"HYPE"
0,"HYPE",0.145458485824839,"HYPE"
0,"HYPE",0.14256996965265,"HYPE"
0,"HYPE",0.140353590838877,"HYPE"
0,"HYPE",0.132354341129883,"HYPE"
0,"HYPE",0.139984706563502,"HYPE"
0,"HYPE",0.146428894615189,"HYPE"
0,"HYPE",0.151293712529359,"HYPE"
0,"HYPE",0.156563820379671,"HYPE"
0,"HYPE",0.152630005398808,"HYPE"
0,"HYPE",0.15976822210762,"HYPE"
0,"HYPE",0.164963438569964,"HYPE"
0,"HYPE",0.152762517269623,"HYPE"
0,"SW",0.172830964706519,"HYPE"
0,"SW",0.165218752527881,"HYPE"
0,"SW",0.161425532220279,"HYPE"
0,"SW",0.145205832017043,"SW"
0,"SW",0.14994754597703,"SW"
0,"SW",0.148610159006495,"SW"
0,"NT",0.157130099256812,"NT"
0,"HYPE",0.166144381949943,"NT"
0,"NT",0.153702798623342,"NT"
0,"NT",0.149462694819917,"NT"
0,"NT",0.143485223517932,"NT"
0,"NT",0.153941165769174,"NT"
0,"NT",0.164562610716553,"NT"
0,"NT",0.16734325817997,"NT"
0,"NT",0.166351655368633,"NT"
0,"NT",0.162438439172422,"NT"
0,"NT",0.145897339297319,"NT"
0,"NT",0.148125153917353,"NT"
0,"NT",0.158507463890854,"NT"
0,"NT",0.164083822639031,"NT"
0,"NT",0.151916822023095,"NT"
0,"NT",0.156298768384622,"NT"
0,"NT",0.156633068951301,"NT"
0,"NT",0.16289334319771,"NT"
0,"NT",0.180114752527092,"NT"
0,"NT",0.189800759874534,"NT"
0,"NT",0.201200600433437,"NT"
0,"NT",0.192413029132865,"NT"
0,"NT",0.189600240333269,"NT"
0,"NT",0.183295530368281,"NT"
0,"NT",0.192858597238506,"NT"
0,"NT",0.198727784710176,"NT"
0,"NT",0.195175140306152,"NT"
0,"NT",0.196732654475642,"NT"
0,"NT",0.195552789622634,"NT"
0,"TO",0.195823849905895,"NT"
0,"TO",0.218366765132325,"SW"
0,"SW",0.219456193048063,"SW"
0,"SW",0.219250068216025,"SW"
0,"SW",0.209884541833155,"SW"
0,"SW",0.207719800619844,"SW"
0,"SW",0.203213426741883,"SW"
0,"SW",0.201211041254398,"SW"
0,"SW",0.201930223401697,"SW"
0,"SW",0.193670251372733,"SW"
0,"SW",0.205148844363208,"SW"
0,"SW",0.2033397662786,"SW"
0,"SW",0.21567333318657,"SW"
0,"SW",0.225780800649197,"SW"
0,"SW",0.230376049045627,"SW"
0,"SW",0.235680092012823,"SW"
0,"HYPE",0.235877508611421,"HYPE"
0,"HYPE",0.230465239391939,"HYPE"
0,"HYPE",0.237370753587977,"HYPE"
0,"HYPE",0.241066208072256,"HYPE"
0,"HYPE",0.240603426849524,"HYPE"
0,"HYPE",0.226942270526,"HYPE"
0,"HYPE",0.224411865958062,"HYPE"
0,"HYPE",0.226020737998059,"HYPE"
0,"HYPE",0.235618714986822,"HYPE"
0,"HYPE",0.252827107504341,"HYPE"
0,"HYPE",0.242566827189918,"HYPE"
0,"HYPE",0.241102053493911,"HYPE"
0,"HYPE",0.236700192954389,"HYPE"
0,"HYPE",0.24539758318813,"HYPE"
0,"HYPE",0.245845286139986,"HYPE"
0,"HYPE",0.24003597211925,"HYPE"
0,"NT",0.244127748942878,"NT"
0,"NT",0.227301543676957,"NT"
0,"NT",0.218854067821828,"NT"
0,"NT",0.216676499945427,"NT"
0,"NT",0.236014340689286,"NT"
0,"NT",0.250230553705294,"NT"
0,"NT",0.249519856211252,"NT"
0,"NT",0.249228208946312,"NT"
0,"NT",0.235779339825357,"NT"
0,"NT",0.22805247463956,"NT"
0,"NT",0.22759405000939,"NT"
0,"NT",0.223115506752564,"NT"
0,"NT",0.213016432848362,"NT"
0,"NT",0.194284910669761,"NT"
0,"NT",0.181957218990368,"NT"
0,"NT",0.176263679990447,"NT"
0,"NT",0.182668581172129,"NT"
0,"NT",0.189266043121075,"NT"
0,"NT",0.187172513931594,"NT"
0,"SW",0.180322852468531,"SW"
0,"SW",0.156900983420078,"SW"
0,"SW",0.145998748519874,"SW"
0,"SW",0.144466970109903,"SW"
0,"SW",0.138191507544803,"SW"
0,"SW",0.136025139895505,"SW"
0,"SW",0.126500903436163,"SW"
0,"SW",0.12660498874537,"SW"
0,"SW",0.126541128466361,"SW"
0,"SW",0.133982185588659,"SW"
0,"SW",0.140167894349921,"SW"
0,"SW",0.143413781147734,"SW"
0,"SW",0.138795689568352,"SW"
0,"SW",0.119955756195991,"SW"
0,"SW",0.120557178770517,"SW"
0,"SW",0.119379023043085,"SW"
0,"SW",0.116312933081954,"SW"
0,"SW",0.125574974181671,"SW"
0,"SW",0.120951834392613,"SW"
0,"SW",0.131325091332,"SW"
0,"SW",0.13750256713205,"SW"
0,"NT",0.156885486791583,"NT"
0,"NT",0.164656914280829,"NT"
0,"NT",0.170813211809146,"NT"
0,"NT",0.163545788760487,"NT"
0,"NT",0.155574935424865,"NT"
0,"NT",0.157798050783757,"NT"
0,"NT",0.156367378918443,"NT"
0,"NT",0.154483470748791,"NT"
0,"NT",0.160724355415138,"NT"
0,"NT",0.15369168544715,"NT"
0,"NT",0.158620136538883,"NT"
0,"NT",0.163795248382188,"NT"
0,"NT",0.170679616801738,"NT"
0,"NT",0.176856315885779,"NT"
0,"NT",0.162847960886798,"NT"
0,"NT",0.155994159288276,"NT"
0,"NT",0.14198371004915,"NT"
0,"NT",0.140499609929741,"NT"
0,"NT",0.133500102842066,"NT"
0,"NT",0.146923441714201,"NT"
0,"NT",0.148114901341751,"NT"
0,"NT",0.139630391940764,"NT"
0,"NT",0.13232511151849,"NT"
0,"NT",0.13194971993676,"NT"
0,"NT",0.12285716440098,"NT"
0,"NT",0.150149506719171,"NT"
0,"NT",0.145303436483451,"NT"
0,"NT",0.14205092665977,"NT"
0,"NT",0.126005126767928,"NT"
0,"NT",0.125317115294871,"NT"
0,"NT",0.125059383504361,"NT"
0,"NT",0.124111287009392,"NT"
0,"NT",0.115610247525388,"NT"
0,"NT",0.109316417675523,"NT"
0,"NT",0.103023035614682,"NT"
0,"NT",0.0904214107127655,"NT"
0,"NT",0.0924343227500373,"NT"
0,"NT",0.0997032160719423,"NT"
0,"NT",0.109044293501986,"NT"
0,"NT",0.107062623708199,"NT"
0,"NT",0.103638431039234,"NT"
0,"NT",0.0785566500933071,"NT"
0,"NT",0.0753334810122272,"NT"
0,"NT",0.069215046922686,"NT"
0,"NT",0.0632086336022303,"NT"
0,"NT",0.057633950336952,"NT"
0,"NT",0.0626760683613078,"NT"
0,"NT",0.0593548433746268,"NT"
0,"NT",0.0775219365001314,"NT"
0,"SW",0.0823592589364159,"NT"
0,"SW",0.0845231440451961,"NT"
0,"SW",0.0870595115938618,"NT"
0,"NT",0.0783799282092884,"NT"
0,"NT",0.0767251667666483,"NT"
0,"NT",0.0727734858354696,"NT"
0,"NT",0.0708210789979673,"NT"
0,"NT",0.0765083538305391,"NT"
0,"NT",0.0739651777185183,"NT"
0,"NT",0.0756908439109829,"NT"
0,"NT",0.0914159325906755,"NT"
0,"NT",0.108821710901054,"NT"
0,"NT",0.121644095928274,"NT"
0,"NT",0.116561558183252,"NT"
0,"NT",0.120064268009083,"NT"
0,"NT",0.101693917770022,"NT"
0,"NT",0.102192936199259,"NT"
0,"NT",0.104432433985457,"NT"
0,"NT",0.105089618044338,"NT"
0,"NT",0.104424885021064,"NT"
0,"NT",0.0988860806524842,"NT"
0,"NT",0.0958465164903577,"NT"
0,"NT",0.0960543556164571,"NT"
0,"NT",0.0906110558566278,"NT"
0,"NT",0.0934044786216454,"NT"
0,"NT",0.0942186913462522,"NT"
0,"NT",0.108066056530399,"NT"
0,"SW",0.0998447871935817,"NT"
0,"SW",0.0969917309733998,"NT"
0,"NT",0.0991427051997285,"NT"
0,"NT",0.0979073848994745,"NT"
0,"NT",0.101968473333692,"NT"
0,"NT",0.0965076298575306,"NT"
0,"NT",0.0994610311683717,"NT"
0,"NT",0.112522502977279,"NT"
0,"NT",0.130982399229263,"NT"
0,"NT",0.142415042822812,"NT"
0,"NT",0.147375552962512,"NT"
0,"NT",0.156111539565258,"NT"
0,"NT",0.165537093090498,"NT"
0,"NT",0.168316414147939,"NT"
0,"NT",0.177033299624073,"NT"
0,"NT",0.154436772747078,"NT"
0,"NT",0.152737272063233,"NT"
0,"NT",0.142767901763825,"NT"
0,"NT",0.143548312596778,"NT"
0,"NT",0.147663857959019,"NT"
0,"NT",0.157833655229233,"NT"
0,"NT",0.164539589493809,"NT"
0,"NT",0.164328293903876,"NT"
0,"SW",0.154095011984054,"SW"
0,"SW",0.136292232530726,"SW"
0,"SW",0.129445331387199,"SW"
0,"SW",0.127285848633807,"SW"
0,"SW",0.123575345086422,"SW"
0,"SW",0.119055074297288,"SW"
0,"SW",0.113261305188653,"SW"
0,"SW",0.104498918560993,"SW"
0,"SW",0.0998721013878875,"SW"
0,"SW",0.104480647950233,"SW"
0,"SW",0.113461882601701,"SW"
0,"SW",0.11866351824703,"SW"
0,"SW",0.119543221564564,"SW"
0,"NT",0.112643366553201,"NT"
0,"NT",0.110651182674408,"NT"
0,"NT",0.111537835657252,"NT"
0,"NT",0.116585873681868,"NT"
0,"NT",0.117316193925078,"NT"
0,"NT",0.112623513068239,"NT"
0,"NT",0.114924368396606,"NT"
0,"NT",0.124348275210239,"NT"
0,"NT",0.141068019379623,"NT"
0,"NT",0.152099069967291,"NT"
0,"NT",0.15323121057462,"NT"
0,"NT",0.159979505646426,"NT"
0,"NT",0.15454488727175,"NT"
0,"NT",0.154415459791839,"NT"
0,"NT",0.15185131898542,"NT"
0,"NT",0.149808252826429,"NT"
0,"NT",0.14883268803094,"NT"
0,"NT",0.144363113266214,"NT"
0,"NT",0.139382418824835,"NT"
0,"NT",0.132082350104481,"NT"
0,"NT",0.142851346481454,"NT"
0,"NT",0.148292847224564,"NT"
0,"NT",0.14529384194542,"NT"
0,"NT",0.13559450801087,"NT"
0,"SW",0.124656476442048,"NT"
0,"SW",0.120888217530084,"NT"
0,"SW",0.123586772719674,"NT"
0,"NT",0.127100083271082,"NT"
0,"NT",0.131753314129841,"NT"
0,"NT",0.122900923364106,"NT"
0,"NT",0.130225762936857,"NT"
0,"NT",0.140744383256877,"NT"
0,"NT",0.159193658492261,"NT"
0,"NT",0.174632419732397,"NT"
0,"NT",0.182990433152387,"NT"
0,"NT",0.190703275219366,"NT"
0,"NT",0.186613152943466,"NT"
0,"NT",0.192698082658858,"NT"
0,"NT",0.200163107324034,"NT"
0,"NT",0.198040231334388,"NT"
0,"NT",0.191936446072411,"NT"
0,"NT",0.184702470130056,"NT"
0,"NT",0.188109629051115,"NT"
0,"NT",0.18406798495955,"NT"
0,"NT",0.192243061632767,"NT"
0,"NT",0.200447702784121,"NT"
0,"SW",0.1940509836032,"NT"
0,"SW",0.183647026431789,"NT"
0,"SW",0.163078136342795,"NT"
0,"SW",0.152740782042736,"NT"
0,"NT",0.148925786867645,"NT"
0,"NT",0.143520747977884,"NT"
0,"NT",0.14282175229733,"NT"
0,"NT",0.131447949253444,"NT"
0,"NT",0.126194820487045,"NT"
0,"NT",0.133539876405814,"NT"
0,"NT",0.149305302563416,"NT"
0,"NT",0.159360964628478,"NT"
0,"NT",0.152744199520716,"NT"
0,"SW",0.148878234428778,"NT"
0,"SW",0.13813791571446,"NT"
0,"NT",0.136719671823866,"NT"
0,"NT",0.131463535454311,"NT"
0,"NT",0.144000875822376,"NT"
0,"NT",0.152817548965582,"NT"
0,"NT",0.147461302447147,"NT"
0,"NT",0.14544818624656,"NT"
0,"NT",0.141838727447684,"NT"
0,"NT",0.15042432723625,"NT"
0,"NT",0.157947294070154,"NT"
0,"NT",0.169987375015254,"NT"
0,"NT",0.17464303334531,"NT"
0,"NT",0.17259203011082,"NT"
0,"NT",0.1757164404978,"NT"
0,"NT",0.185367942491122,"NT"
0,"NT",0.190938348029537,"NT"
0,"NT",0.188755767729487,"NT"
0,"NT",0.182415764670155,"NT"
0,"NT",0.185439490384655,"NT"
0,"NT",0.175296735464839,"NT"
0,"NT",0.179667214552245,"NT"
0,"NT",0.196044548536286,"NT"
0,"NT",0.202555451914229,"NT"
0,"NT",0.208112741013132,"NT"
0,"NT",0.199983236597161,"NT"
0,"NT",0.20114006389783,"NT"
0,"NT",0.194987953536143,"NT"
0,"NT",0.193865175686392,"NT"
0,"NT",0.192493722226897,"NT"
0,"NT",0.179286752358222,"NT"
0,"NT",0.174579412788517,"NT"
0,"NT",0.17476479297266,"NT"
0,"NT",0.184791433974028,"NT"
0,"NT",0.196788530329869,"NT"
0,"SW",0.198740356889534,"NT"
0,"NT",0.229758920769863,"NT"
0,"NT",0.218876131759995,"NT"
