"Posture","behavior.label","abs.trunk.vel.x","behavior"
0,"TO",0.00609073262868737,"HYPO"
0,"TO",0.00572076324301906,"HYPO"
0,"TO",0.00528615007063127,"HYPO"
0,"TO",0.00521029941196894,"HYPO"
0,"TO",0.0073108738160528,"HYPO"
0,"TO",0.00769382346462814,"HYPO"
0,"TO",0.00743363105121243,"HYPO"
0,"TO",0.00735103940644084,"HYPO"
0,"TO",0.00837680316488349,"HYPO"
0,"TO",0.00777585768550303,"HYPO"
0,"TO",0.00825146756527461,"HYPO"
0,"TO",0.00802785707378962,"HYPO"
0,"TO",0.00775378715458057,"HYPO"
0,"TO",0.00725074561990474,"HYPO"
0,"TO",0.00733056416529844,"HYPO"
0,"TO",0.00723981179320956,"HYPO"
0,"TO",0.00727090015747614,"HYPO"
0,"TO",0.00736492208046961,"HYPO"
0,"TO",0.00747140800398024,"HYPO"
0,"TO",0.00810812809953862,"HYPO"
0,"TO",0.00878999873389496,"HYPO"
0,"TO",0.00850045731216995,"HYPO"
0,"TO",0.00836856704883975,"HYPO"
0,"TO",0.00904069427996143,"HYPO"
0,"TO",0.009375262457791,"HYPO"
0,"TO",0.0104040317287356,"HYPO"
0,"TO",0.0104041709836129,"HYPO"
0,"TO",0.0107826474458149,"HYPO"
0,"TO",0.0119178470926866,"HYPO"
0,"TO",0.0120249505776382,"HYPO"
0,"TO",0.0115479604903794,"HYPO"
0,"TO",0.0116859717317076,"HYPO"
0,"TO",0.0131753858173243,"HYPO"
0,"TO",0.014220387997027,"HYPO"
0,"TO",0.0143502282719081,"HYPO"
0,"TO",0.0136195974576549,"HYPO"
0,"TO",0.0109448488853018,"HYPO"
0,"TO",0.0116210464557472,"HYPO"
0,"TO",0.0115678118889514,"HYPO"
0,"TO",0.0107538768175099,"HYPO"
0,"TO",0.00949137274801837,"HYPO"
0,"TO",0.00913201880614493,"HYPO"
0,"TO",0.00900267236007943,"HYPO"
0,"TO",0.00893489351973999,"HYPO"
0,"TO",0.00869432377319187,"HYPO"
0,"TO",0.00928180316477545,"HYPO"
0,"TO",0.00958455804228077,"HYPO"
0,"TO",0.00932409970761972,"HYPO"
0,"TO",0.00780602247560161,"HYPO"
0,"TO",0.00751222492791326,"HYPO"
0,"TO",0.0102733091225675,"HYPO"
0,"TO",0.0102338961604339,"HYPO"
0,"TO",0.0104813195135755,"HYPO"
0,"TO",0.00979258614573159,"HYPO"
0,"TO",0.010263794916842,"HYPO"
0,"TO",0.0108213804539289,"HYPO"
0,"TO",0.0110680860466574,"HYPO"
0,"TO",0.0104034374148868,"HYPO"
0,"TO",0.0101282125248224,"HYPO"
0,"TO",0.0097340209698562,"HYPO"
0,"TO",0.00852186612829042,"HYPO"
0,"TO",0.00776675668320913,"HYPO"
0,"TO",0.00752856020809406,"HYPO"
0,"TO",0.00753628716597862,"HYPO"
0,"TO",0.00767034246519043,"HYPO"
0,"TO",0.00687898699252286,"HYPO"
0,"TO",0.00438544183757289,"HYPO"
0,"TO",0.0042826603214757,"HYPO"
0,"TO",0.00476496968122551,"HYPO"
0,"TO",0.00462707714823193,"HYPO"
0,"TO",0.00446726493113621,"HYPO"
0,"TO",0.00499157940294235,"HYPO"
0,"TO",0.00431176701338132,"HYPO"
0,"TO",0.00453338506022082,"HYPO"
0,"TO",0.00515001279277175,"HYPO"
0,"TO",0.00524519383406631,"HYPO"
0,"TO",0.00555455102642543,"HYPO"
0,"TO",0.00559151974825577,"HYPO"
0,"TO",0.00679868289081656,"HYPO"
0,"TO",0.00736023219298333,"HYPO"
0,"TO",0.00770593162984275,"HYPO"
0,"TO",0.00843976513262605,"HYPO"
0,"TO",0.00801952208325537,"HYPO"
